  406/1099     2.18G   0.01461  0.009886  0.001161   0.02566        21       640    0.9945    0.9999    0.9956    0.8522   0.01419  0.006603 0.0007401
  407/1099     2.18G   0.01336  0.008717  0.001419   0.02349        19       640    0.9941         1    0.9956    0.8392   0.01462  0.006824 0.0007549
  408/1099     2.18G    0.0137  0.009182  0.001149   0.02403        31       640    0.9963    0.9999    0.9956    0.8386   0.01461  0.006958 0.0007559
  409/1099     2.18G   0.01349  0.008836  0.001151   0.02348        10       640    0.9882         1    0.9956    0.8364   0.01504  0.007408 0.0008122
  410/1099     2.18G   0.01363  0.008435  0.001328   0.02339        16       640    0.9811         1    0.9956    0.8354   0.01478  0.007327 0.0009025
  411/1099     2.18G    0.0131  0.009191  0.001043   0.02334        22       640    0.9785    0.9905    0.9956    0.8163   0.01495  0.007399  0.001115
  412/1099     2.18G   0.01286  0.008042  0.001238   0.02214        27       640    0.9887    0.9999    0.9956    0.8281   0.01487  0.007621 0.0008571
  413/1099     2.18G   0.01454  0.009661  0.001143   0.02535        37       640    0.9915         1    0.9956    0.8331   0.01478  0.007591 0.0008563
  414/1099     2.18G   0.01347  0.009369  0.001075   0.02391        22       640    0.9926         1    0.9956    0.8325   0.01482  0.007663 0.0008387
  415/1099     2.18G    0.0137  0.009665  0.001159   0.02452        19       640    0.9772    0.9999    0.9956    0.8353   0.01503  0.007576  0.001038
  416/1099     2.18G   0.01341  0.008636  0.001314   0.02336        15       640    0.9846     0.985    0.9955    0.8252   0.01478  0.007499  0.001115
  417/1099     2.18G   0.01419  0.009352  0.001228   0.02477         9       640    0.9749    0.9975    0.9956    0.8248   0.01481  0.007394   0.00108
  418/1099     2.18G   0.01323  0.008857  0.001133   0.02322        12       640    0.9936    0.9761    0.9956    0.8353   0.01507  0.007428  0.001138
  419/1099     2.18G   0.01263   0.00806    0.0011   0.02179        14       640     0.991    0.9704    0.9956    0.8416    0.0148  0.007229  0.001982
  420/1099     2.18G    0.0132  0.008851  0.001017   0.02307        24       640    0.9908    0.9711    0.9956    0.8262   0.01548  0.007462  0.001958
  421/1099     2.18G   0.01471  0.009479   0.00116   0.02535        18       640    0.9789    0.9713    0.9956    0.8328   0.01514  0.007129  0.002431
  422/1099     2.18G   0.01444  0.009484  0.001237   0.02516        25       640    0.9775    0.9716    0.9956    0.8473   0.01472  0.006881  0.002614
  423/1099     2.18G   0.01348  0.009121  0.001127   0.02373        26       640    0.9775    0.9717    0.9956    0.8414   0.01454  0.007113  0.002407
  424/1099     2.18G    0.0142  0.009844  0.001256    0.0253        26       640    0.9906    0.9731    0.9956    0.8361   0.01454  0.007496  0.001394
  425/1099     2.18G   0.01385  0.009054  0.001157   0.02406         8       640    0.9794    0.9705    0.9956    0.8513   0.01385  0.007027  0.002575
  426/1099     2.18G   0.01325  0.008204  0.001237   0.02269        14       640    0.9793    0.9705    0.9956     0.862   0.01396  0.006901  0.003552
  427/1099     2.18G   0.01257  0.008541  0.001296   0.02241        21       640    0.9792     0.971    0.9956     0.858   0.01415  0.007104  0.002995
  428/1099     2.18G   0.01312  0.009169  0.001308   0.02359        27       640    0.9855    0.9705    0.9956    0.8513   0.01472  0.007223   0.00242
  429/1099     2.18G   0.01404  0.009332    0.0011   0.02447        50       640    0.9949    0.9733    0.9956    0.8366   0.01481   0.00737  0.001099
  430/1099     2.18G   0.01333  0.009153  0.001151   0.02363        36       640    0.9928         1    0.9956    0.8313   0.01456  0.007494  0.000796
  431/1099     2.18G   0.01248  0.009331  0.001123   0.02294        25       640    0.9749    0.9951    0.9956    0.8344    0.0143  0.007134 0.0009526
  432/1099     2.18G   0.01254  0.008473   0.00106   0.02208         5       640    0.9803    0.9999    0.9956    0.8239   0.01443  0.007226 0.0008405
  433/1099     2.18G   0.01327  0.008919  0.001023   0.02321        22       640     0.992         1    0.9956    0.8377   0.01454  0.006995 0.0007505
  434/1099     2.18G   0.01405  0.008779  0.001149   0.02398        16       640    0.9884         1    0.9956    0.8352   0.01445  0.006742 0.0008294
  435/1099     2.18G   0.01375  0.009782  0.001094   0.02463        24       640    0.9939    0.9734    0.9956    0.8407   0.01496  0.006821  0.001324
  436/1099     2.18G   0.01267   0.00862  0.001098   0.02238         9       640    0.9904    0.9715    0.9956     0.851   0.01447  0.006905  0.001745
  437/1099     2.18G   0.01314  0.008926  0.001014   0.02308        12       640    0.9911    0.9711    0.9956    0.8436   0.01454   0.00709  0.001637
  438/1099     2.18G   0.01293  0.008306  0.001036   0.02227        14       640     0.995    0.9722    0.9956    0.8405   0.01439  0.007348  0.001315
  439/1099     2.18G   0.01265  0.008761 0.0009373   0.02235         9       640    0.9975    0.9735    0.9956    0.8425   0.01463  0.007372  0.001102
  440/1099     2.18G   0.01329  0.009082  0.001036   0.02341        19       640    0.9812         1    0.9956      0.84   0.01455  0.007308 0.0009236
  441/1099     2.18G     0.013  0.009313  0.001027   0.02334        35       640    0.9951         1    0.9956    0.8382   0.01468  0.007454 0.0007591
  442/1099     2.18G   0.01328  0.008954  0.001331   0.02356        13       640     0.997         1    0.9956    0.8337    0.0148  0.007544 0.0007139
  443/1099     2.18G   0.01332  0.009503  0.001015   0.02384        42       640    0.9975         1    0.9956    0.8306   0.01528  0.007559 0.0007102
  444/1099     2.18G   0.01323  0.008995   0.00122   0.02344        26       640    0.9782         1    0.9956    0.8335   0.01485  0.007412  0.001208
  445/1099     2.18G   0.01287  0.008563  0.001077   0.02251        10       640    0.9904    0.9712    0.9956    0.8353   0.01457  0.007341  0.002004
  446/1099     2.18G   0.01354  0.008426  0.001054   0.02302         9       640     0.989    0.9701    0.9956    0.8397   0.01502  0.007649  0.002252
  447/1099     2.18G   0.01227  0.008029 0.0008956    0.0212         8       640    0.9836    0.9703    0.9956      0.83   0.01501  0.007719  0.002264
  448/1099     2.18G   0.01223  0.008462  0.001135   0.02183        22       640    0.9805    0.9702    0.9956    0.8408   0.01477  0.007662  0.002486
  449/1099     2.18G   0.01254     0.009 0.0009802   0.02252        12       640    0.9831    0.9704    0.9956    0.8364   0.01466  0.008054  0.002307
  450/1099     2.18G   0.01207  0.008252 0.0009778    0.0213        25       640    0.9859    0.9711    0.9956    0.8423   0.01478  0.007647  0.001961
  451/1099     2.18G   0.01253  0.009492  0.001053   0.02308        28       640    0.9845    0.9703    0.9956    0.8358   0.01474  0.007422  0.002191
  452/1099     2.18G   0.01294  0.008757 0.0009234   0.02262         9       640    0.9796    0.9701    0.9956    0.8352   0.01478  0.007412  0.003308
  453/1099     2.18G    0.0133  0.008301 0.0009662   0.02257        15       640    0.9788    0.9703    0.9956     0.829   0.01469  0.007499  0.004043
  454/1099     2.18G   0.01314   0.01001  0.001149    0.0243        52       640    0.9777    0.9688    0.9893    0.8279   0.01487   0.00756   0.00412
  455/1099     2.18G   0.01237  0.008165   0.00107    0.0216        13       640    0.9795    0.9699    0.9956    0.8307   0.01482  0.007385  0.004075
  456/1099     2.18G   0.01216  0.008038  0.001106    0.0213         8       640    0.9798    0.9704    0.9956     0.838   0.01453  0.007503  0.003877
  457/1099     2.18G   0.01226  0.008366  0.001025   0.02165         7       640    0.9871    0.9702    0.9956    0.8304   0.01456  0.007775  0.002656
  458/1099     2.18G   0.01326  0.009143  0.001282   0.02369        19       640    0.9934    0.9711    0.9956      0.82   0.01457  0.007482  0.001635
  459/1099     2.18G   0.01225  0.008167  0.000983    0.0214        13       640    0.9915    0.9789    0.9956    0.8271   0.01426  0.007416   0.00101
  460/1099     2.18G   0.01165  0.009072  0.001028   0.02175        21       640    0.9799    0.9999    0.9956    0.8288   0.01455  0.007332 0.0008528
  461/1099     2.18G   0.01342  0.009095  0.001012   0.02352        26       640    0.9937    0.9739    0.9956    0.8347   0.01463  0.007518  0.001022
  462/1099     2.18G   0.01354  0.008806  0.001058   0.02341        25       640     0.988    0.9707    0.9956    0.8354   0.01494  0.007585  0.001821
  463/1099     2.18G    0.0126   0.00837  0.001228    0.0222        23       640    0.9777    0.9705    0.9956    0.8269   0.01487  0.007176  0.002847
  464/1099     2.18G   0.01322  0.008855   0.00113   0.02321        37       640    0.9789    0.9701    0.9956    0.8353   0.01468  0.006997  0.003228
  465/1099     2.18G   0.01319  0.007968  0.001047   0.02221        20       640    0.9783    0.9705    0.9956    0.8332   0.01502  0.007157  0.002986
  466/1099     2.18G    0.0135  0.008884  0.001254   0.02364        11       640    0.9779    0.9707    0.9956    0.8264   0.01515  0.007473  0.002931
  467/1099     2.18G   0.01364  0.009316  0.001171   0.02413        15       640     0.977     0.971    0.9956    0.8238   0.01535  0.007632  0.003503
  468/1099     2.18G   0.01269  0.008761  0.001243    0.0227        21       640    0.9784    0.9702    0.9956    0.8355     0.015  0.007602  0.003693
  469/1099     2.18G   0.01281  0.008454 0.0009584   0.02223        26       640     0.979    0.9704    0.9956    0.8348   0.01496  0.007643  0.003894
  470/1099     2.18G   0.01281  0.008403  0.001032   0.02225        11       640    0.9787    0.9707    0.9956    0.8322   0.01471  0.007558  0.003825
  471/1099     2.18G   0.01198  0.008233 0.0009989   0.02121        22       640    0.9776    0.9709    0.9956    0.8316   0.01466  0.007431  0.003423
  472/1099     2.18G   0.01207  0.007611 0.0009486   0.02063        12       640    0.9772    0.9704    0.9956    0.8278   0.01486  0.007886  0.002961
  473/1099     2.18G   0.01232  0.008629  0.001007   0.02196        11       640    0.9775    0.9703    0.9956    0.8305   0.01492  0.007793  0.002848
  474/1099     2.18G   0.01314   0.00878  0.001166   0.02309        25       640    0.9909    0.9632    0.9956    0.8309   0.01464  0.007352  0.002307
  475/1099     2.18G   0.01251  0.009229  0.000994   0.02274        19       640    0.9884    0.9641    0.9956    0.8286   0.01456  0.007272  0.002558
  476/1099     2.18G   0.01285  0.008504  0.001234   0.02259        11       640    0.9786    0.9706    0.9956    0.8279   0.01477  0.007556  0.003073
  477/1099     2.18G    0.0123  0.007833 0.0009224   0.02105         7       640    0.9797    0.9703    0.9956    0.8233   0.01505   0.00752  0.003001
  478/1099     2.18G   0.01245  0.008573 0.0008687   0.02189        25       640    0.9844    0.9693    0.9956    0.8289    0.0152  0.007563  0.002579
  479/1099     2.18G   0.01166  0.007629 0.0008989   0.02019        17       640    0.9947    0.9692    0.9956    0.8319   0.01487  0.007742  0.001894
  480/1099     2.18G   0.01233  0.008392 0.0009372   0.02165        25       640    0.9953    0.9724    0.9956     0.842   0.01445  0.007756 0.0009686
  481/1099     2.18G   0.01236  0.008327  0.001009    0.0217        17       640    0.9819         1    0.9956    0.8289   0.01427  0.007917 0.0008322
  482/1099     2.18G   0.01244  0.008498 0.0009201   0.02186        11       640    0.9779    0.9909    0.9956    0.8335   0.01465  0.007936 0.0009561
  483/1099     2.18G   0.01209  0.008069 0.0009814   0.02114        20       640     0.995    0.9737    0.9956    0.8252   0.01492  0.007765  0.001038
  484/1099     2.18G   0.01231  0.008115 0.0009466   0.02137        25       640    0.9929    0.9738    0.9956    0.8343   0.01504   0.00764  0.001177
  485/1099     2.18G   0.01255  0.008009 0.0009943   0.02156        19       640    0.9883    0.9714    0.9956    0.8259   0.01517  0.007564   0.00165
  486/1099     2.18G   0.01203  0.008054  0.001163   0.02125        13       640    0.9794    0.9709    0.9956    0.8372   0.01505   0.00763  0.002352
  487/1099     2.18G     0.013   0.00846 0.0009066   0.02237         9       640    0.9801    0.9705    0.9956    0.8274   0.01477  0.007621  0.002977
  488/1099     2.18G   0.01335   0.00893 0.0009998   0.02328        14       640    0.9788    0.9711    0.9956    0.8233   0.01484  0.007528  0.003234
  489/1099     2.18G   0.01272  0.008966  0.001079   0.02276        34       640    0.9783    0.9715    0.9956     0.823   0.01498  0.007561  0.002845
  490/1099     2.18G    0.0128  0.008525  0.001038   0.02236        15       640    0.9829    0.9717    0.9956     0.824   0.01507  0.007596  0.002153
  491/1099     2.18G   0.01187  0.008891 0.0009071   0.02167        30       640    0.9881    0.9713    0.9956    0.8367   0.01505  0.007716  0.001859
  492/1099     2.18G   0.01181  0.008114  0.000926   0.02085         8       640      0.99    0.9653    0.9956     0.838   0.01483  0.007833  0.002141
  493/1099     2.18G   0.01179  0.007891 0.0009442   0.02062         8       640    0.9892    0.9633    0.9956    0.8344   0.01463  0.007578  0.002558
  494/1099     2.18G   0.01311  0.007639  0.000895   0.02164        15       640    0.9831    0.9709    0.9956    0.8354    0.0147   0.00765  0.002016
  495/1099     2.18G   0.01234  0.008439 0.0008879   0.02167         9       640     0.987    0.9709    0.9956     0.843   0.01502  0.007733  0.001828
  496/1099     2.18G   0.01253   0.00832  0.001014   0.02186         5       640    0.9868    0.9706    0.9956    0.8385   0.01497  0.007633  0.001954
  497/1099     2.18G   0.01308  0.009051  0.001248   0.02338        18       640    0.9885    0.9636    0.9956    0.8336   0.01453  0.007574  0.002125
  498/1099     2.18G   0.01167  0.007854  0.001061   0.02058        10       640    0.9792    0.9708    0.9956    0.8343   0.01434  0.007627  0.002679
  499/1099     2.18G   0.01229  0.008106 0.0009964    0.0214        34       640    0.9766    0.9688    0.9893    0.8343   0.01421  0.007529  0.003927
  500/1099     2.18G   0.01203  0.007972   0.00101   0.02101        24       640    0.9756    0.9687    0.9717     0.831   0.01416  0.007425  0.004459
  501/1099     2.18G   0.01243  0.009056  0.001081   0.02257        27       640    0.9762    0.9688    0.9757    0.8257    0.0142   0.00737  0.004384
  502/1099     2.18G   0.01208  0.008175 0.0009359   0.02119        17       640     0.979    0.9703    0.9956    0.8436   0.01407  0.007023  0.003903
  503/1099     2.18G   0.01169  0.008561  0.001027   0.02127        26       640    0.9794    0.9701    0.9956    0.8429   0.01399  0.006975  0.003658
  504/1099     2.18G   0.01113    0.0076  0.000838   0.01957         9       640     0.979    0.9701    0.9956    0.8458   0.01408  0.007143  0.003739
  505/1099     2.18G   0.01237  0.008176  0.001075   0.02163         9       640    0.9868    0.9653    0.9956    0.8453   0.01411  0.007089   0.00389
  506/1099     2.18G   0.01186  0.008368  0.000979   0.02121        24       640    0.9856    0.9649    0.9956     0.845     0.014  0.007142  0.004198
  507/1099     2.18G    0.0126   0.00899   0.00121    0.0228        32       640    0.9848    0.9675    0.9956     0.839   0.01401  0.006997  0.004159
  508/1099     2.18G    0.0121  0.007463 0.0009903   0.02055        12       640    0.9848    0.9684    0.9956    0.8437     0.014  0.007022   0.00399
  509/1099     2.18G   0.01248  0.007577 0.0009939   0.02105        17       640    0.9783    0.9706    0.9956    0.8554    0.0139   0.00719  0.003944
  510/1099     2.18G    0.0117   0.00825 0.0009954   0.02095        28       640    0.9791    0.9702    0.9956    0.8336   0.01396  0.007259  0.003831
  511/1099     2.18G   0.01127  0.007782 0.0008957   0.01994        16       640    0.9856    0.9689    0.9956    0.8419   0.01395  0.007331  0.003476
  512/1099     2.18G   0.01108  0.008312  0.001047   0.02044        21       640    0.9896    0.9695    0.9956    0.8474   0.01386  0.007316  0.003086
  513/1099     2.18G   0.01263  0.008271 0.0009258   0.02183        25       640    0.9897      0.97    0.9956    0.8455   0.01395  0.007376   0.00257
  514/1099     2.18G   0.01169  0.007897  0.001008   0.02059        10       640    0.9859    0.9701    0.9956    0.8397   0.01425  0.007473  0.002428
  515/1099     2.18G   0.01227  0.008322 0.0008941   0.02148         9       640     0.991    0.9694    0.9956    0.8322   0.01459  0.007679  0.002433
  516/1099     2.18G   0.01146  0.007783 0.0009396   0.02018         9       640    0.9909    0.9695    0.9956    0.8432   0.01441  0.007679  0.002253
  517/1099     2.18G   0.01171  0.007728 0.0008748   0.02031        14       640    0.9937    0.9707    0.9956    0.8506   0.01408  0.007527  0.001495
  518/1099     2.18G   0.01186   0.00867   0.00103   0.02156        12       640    0.9946    0.9724    0.9956    0.8419   0.01393  0.007367  0.001102
  519/1099     2.18G   0.01099  0.008254   0.00105   0.02029        16       640    0.9895    0.9999    0.9956     0.841   0.01426  0.007668 0.0007333
  520/1099     2.18G   0.01222  0.007629  0.001082   0.02093        13       640    0.9856         1    0.9956    0.8293    0.0143  0.007437 0.0007834
  521/1099     2.18G   0.01215  0.007794 0.0009737   0.02092        23       640    0.9907         1    0.9956    0.8283   0.01452  0.007342   0.00074
  522/1099     2.18G    0.0118  0.007774   0.00102   0.02059        21       640    0.9853         1    0.9956    0.8371   0.01454  0.007551 0.0007816
  523/1099     2.18G   0.01183  0.008721 0.0009577   0.02151        21       640    0.9887    0.9743    0.9956    0.8371   0.01447   0.00745   0.00127
  524/1099     2.18G   0.01142  0.008267  0.000996   0.02069        25       640    0.9773    0.9715    0.9956    0.8372   0.01429  0.007355  0.002493
  525/1099     2.18G   0.01131  0.007504 0.0008919   0.01971        19       640    0.9777    0.9708    0.9956    0.8374   0.01427  0.007374  0.003232
  526/1099     2.18G   0.01106  0.007151 0.0009388   0.01915        12       640    0.9787    0.9703    0.9956     0.835   0.01416  0.007392  0.003396
  527/1099     2.18G   0.01164  0.007569  0.001142   0.02035        11       640    0.9833    0.9699    0.9956    0.8417   0.01413  0.007362  0.003197
  528/1099     2.18G   0.01197  0.008292  0.001096   0.02136        31       640    0.9886    0.9697    0.9955    0.8349   0.01407  0.007291  0.002542
  529/1099     2.18G   0.01176  0.008239 0.0009029    0.0209        12       640    0.9891    0.9701    0.9955    0.8378   0.01414  0.007181  0.001815
  530/1099     2.18G   0.01227  0.008733 0.0009907     0.022        22       640    0.9886    0.9696    0.9956    0.8392   0.01418  0.007298  0.002305
  531/1099     2.18G   0.01148  0.007956 0.0009266   0.02036        13       640    0.9861    0.9698    0.9956     0.843   0.01431  0.007523  0.003214
  532/1099     2.18G   0.01159  0.007728 0.0008662   0.02018        11       640    0.9853    0.9695    0.9956    0.8434   0.01422  0.007536  0.003801
  533/1099     2.18G   0.01143  0.007844 0.0008113   0.02009        28       640     0.988    0.9694    0.9956    0.8427   0.01435  0.007506  0.003862
  534/1099     2.18G   0.01167  0.008183 0.0009808   0.02083        25       640    0.9901    0.9699    0.9956    0.8389   0.01414  0.007484  0.003674
  535/1099     2.18G   0.01136  0.007706 0.0008773   0.01994        16       640    0.9853    0.9701    0.9956    0.8441   0.01427  0.007669  0.003633
  536/1099     2.18G   0.01199  0.007174 0.0008892   0.02005        19       640    0.9886    0.9656    0.9956    0.8281   0.01456  0.007692  0.003443
  537/1099     2.18G   0.01149  0.007051  0.001098   0.01964         6       640    0.9904     0.964    0.9956    0.8266   0.01467  0.007927   0.00308
  538/1099     2.18G   0.01207   0.00837 0.0009841   0.02142        39       640    0.9938    0.9623    0.9956    0.8355   0.01456  0.007964  0.002748
  539/1099     2.18G   0.01122  0.007587 0.0008705   0.01968         9       640     0.991    0.9709    0.9956    0.8412   0.01411  0.007477  0.002078
  540/1099     2.18G   0.01232  0.008026  0.001045   0.02139         9       640    0.9944    0.9722    0.9956    0.8437   0.01389  0.007196  0.001331
  541/1099     2.18G   0.01297  0.008725  0.001005    0.0227        22       640    0.9922    0.9717    0.9956    0.8404   0.01393  0.007284  0.001501
  542/1099     2.18G   0.01211  0.008091 0.0009322   0.02113        22       640    0.9882    0.9706    0.9956    0.8414    0.0142  0.007418  0.001833
  543/1099     2.18G   0.01098  0.007532 0.0009205   0.01944        14       640    0.9859    0.9706    0.9956     0.832   0.01451  0.007388  0.001979
  544/1099     2.18G   0.01109  0.007381 0.0009565   0.01943         4       640    0.9845    0.9703    0.9956     0.838   0.01472  0.007589  0.002297
  545/1099     2.18G   0.01165  0.007607  0.001001   0.02026        15       640    0.9882    0.9702    0.9956    0.8265   0.01483  0.007902  0.002011
  546/1099     2.18G   0.01154  0.007854  0.000935   0.02033         9       640    0.9913      0.97    0.9956     0.833    0.0146  0.007666  0.001881
  547/1099     2.18G   0.01139  0.008324  0.001002   0.02071        24       640    0.9915    0.9701    0.9956    0.8343   0.01462  0.007557   0.00211
  548/1099     2.18G    0.0116  0.008074 0.0008133   0.02048         7       640    0.9915    0.9704    0.9956    0.8272   0.01462  0.007491  0.002083
  549/1099     2.18G   0.01179  0.008003  0.000856   0.02065        15       640    0.9915    0.9708    0.9956    0.8374    0.0145   0.00737  0.001896
  550/1099     2.18G   0.01105  0.007647 0.0009435   0.01964        14       640     0.989    0.9709    0.9956    0.8334    0.0143   0.00737  0.002054
  551/1099     2.18G   0.01119  0.008015 0.0008012      0.02        31       640    0.9918    0.9702    0.9956     0.835   0.01439  0.007506  0.002066
  552/1099     2.18G   0.01126  0.007782 0.0009899   0.02003        32       640    0.9939    0.9698    0.9956     0.835   0.01443  0.007447  0.002048
  553/1099     2.18G   0.01209   0.00811 0.0009442   0.02114        17       640    0.9909    0.9704    0.9956    0.8443   0.01424  0.007307   0.00192
  554/1099     2.18G   0.01161  0.007927 0.0009319   0.02047        14       640    0.9848    0.9701    0.9956    0.8339   0.01439  0.007384  0.002338
  555/1099     2.18G   0.01144  0.007527   0.00113    0.0201        10       640    0.9868    0.9701    0.9956    0.8378    0.0147  0.007496  0.002647
  556/1099     2.18G   0.01218  0.008449  0.001192   0.02182        15       640    0.9948    0.9702    0.9956    0.8472   0.01449  0.007603  0.002185
  557/1099     2.18G   0.01155  0.007853  0.001099    0.0205        25       640    0.9964    0.9705    0.9956    0.8415   0.01447  0.007631  0.001665
  558/1099     2.18G   0.01149  0.007063  0.001202   0.01975        30       640    0.9946      0.97    0.9956    0.8342   0.01441  0.007415  0.002234
  559/1099     2.18G   0.01156  0.009263  0.001108   0.02193        27       640     0.988    0.9699    0.9956     0.838   0.01438  0.007332  0.002626
  560/1099     2.18G   0.01074  0.006876 0.0009257   0.01855        16       640    0.9863    0.9695    0.9956    0.8373    0.0145  0.007597  0.002482
  561/1099     2.18G    0.0113  0.007944  0.001113   0.02036        22       640    0.9888    0.9705    0.9956    0.8373   0.01471   0.00761  0.001692
  562/1099     2.18G   0.01134  0.007542  0.001097   0.01998        13       640    0.9949     0.971    0.9956     0.833   0.01472  0.007474  0.001391
  563/1099     2.18G   0.01085  0.007436  0.000804   0.01909         7       640    0.9969    0.9702    0.9956    0.8405   0.01477  0.007488   0.00144
  564/1099     2.18G   0.01157   0.00792  0.001143   0.02063        12       640    0.9965      0.97    0.9956    0.8414   0.01452  0.007251  0.001435
  565/1099     2.18G   0.01086  0.007266  0.001089   0.01921        24       640    0.9937    0.9698    0.9956    0.8383   0.01448  0.007078  0.001926
  566/1099     2.18G   0.01169  0.008098  0.001123   0.02091        19       640    0.9853    0.9697    0.9956    0.8326   0.01457  0.007136   0.00267
  567/1099     2.18G   0.01245   0.00867  0.001185    0.0223        18       640    0.9794    0.9701    0.9956    0.8325   0.01454  0.007247  0.003153
  568/1099     2.18G    0.0123  0.008422  0.001045   0.02176        28       640     0.979    0.9701    0.9956    0.8348   0.01449  0.007252  0.003788
  569/1099     2.18G   0.01231  0.008812  0.001189   0.02231        31       640    0.9798    0.9698    0.9956     0.841   0.01442  0.007335  0.004251
  570/1099     2.18G   0.01132  0.007544  0.001092   0.01995        34       640    0.9802    0.9697    0.9956    0.8408   0.01417  0.007324  0.004296
  571/1099     2.18G   0.01089  0.007137 0.0009986   0.01903         8       640    0.9802    0.9696    0.9956    0.8327   0.01414   0.00729  0.004262
  572/1099     2.18G    0.0115  0.008566 0.0009852   0.02105        14       640    0.9797    0.9697    0.9956    0.8317   0.01399  0.007218  0.004304
  573/1099     2.18G   0.01215  0.008156 0.0009472   0.02125        12       640    0.9795    0.9688    0.9893    0.8277   0.01389  0.007044   0.00428
  574/1099     2.18G   0.01094  0.007401 0.0008564   0.01919        17       640    0.9801    0.9688    0.9893    0.8276   0.01396  0.006934  0.004109
  575/1099     2.18G   0.01101  0.007706 0.0008559   0.01957        34       640    0.9805    0.9698    0.9956      0.83   0.01402  0.007016  0.003867
  576/1099     2.18G   0.01088  0.007677 0.0008859   0.01944        17       640    0.9804    0.9698    0.9956    0.8302   0.01418  0.007151  0.004124
  577/1099     2.18G   0.01162  0.008322 0.0009365   0.02088        11       640    0.9802    0.9699    0.9956     0.835    0.0142  0.007265  0.004203
  578/1099     2.18G   0.01114  0.008272  0.001197   0.02061        19       640    0.9797      0.97    0.9956    0.8379    0.0143  0.007272  0.004015
  579/1099     2.18G   0.01065  0.007568 0.0008762    0.0191        10       640    0.9795    0.9701    0.9956    0.8324   0.01418  0.007396   0.00358
  580/1099     2.18G   0.01067  0.007895  0.000962   0.01952         9       640    0.9793    0.9702    0.9956    0.8285   0.01392  0.007311  0.003043
  581/1099     2.18G   0.01118  0.007498 0.0009209    0.0196        23       640    0.9962    0.9719    0.9956    0.8431   0.01397  0.007095 0.0009919
  582/1099     2.18G   0.01191  0.008429 0.0009007   0.02124        24       640    0.9976         1    0.9956    0.8361     0.014  0.007107 0.0005567
  583/1099     2.18G   0.01037   0.00797 0.0009216   0.01926        25       640    0.9983         1    0.9956    0.8351   0.01414  0.007433 0.0005555
  584/1099     2.18G   0.01055  0.007227 0.0009909   0.01877        14       640    0.9975    0.9708    0.9956    0.8317   0.01415  0.007688   0.00104
  585/1099     2.18G   0.01128  0.008103 0.0009126    0.0203        29       640    0.9802    0.9699    0.9956    0.8378    0.0142  0.007835   0.00255
  586/1099     2.18G   0.01204   0.00804 0.0008348   0.02091        10       640     0.979    0.9702    0.9927    0.8365   0.01415  0.007719  0.002798
  587/1099     2.18G   0.01032  0.007689 0.0007424   0.01875        23       640    0.9795    0.9703    0.9956    0.8364   0.01412  0.007492  0.002445
  588/1099     2.18G    0.0108    0.0074  0.001108   0.01931        27       640    0.9872    0.9707    0.9956    0.8451   0.01417  0.007636  0.002045
  589/1099     2.18G   0.01173  0.007325 0.0008269   0.01988         8       640    0.9887    0.9699    0.9956    0.8365    0.0143  0.007541  0.002222
  590/1099     2.18G   0.01123     0.009 0.0009515   0.02118        21       640     0.981    0.9698    0.9956     0.832    0.0144  0.007514  0.002637
  591/1099     2.18G   0.01074  0.007997 0.0009343   0.01967        46       640    0.9787    0.9705    0.9956    0.8321   0.01439  0.007567  0.002779
  592/1099     2.18G   0.01073  0.007942 0.0008648   0.01954        29       640    0.9798    0.9702    0.9956    0.8298    0.0142  0.007612  0.002584
  593/1099     2.18G   0.01173  0.008805 0.0009651    0.0215        17       640    0.9903    0.9702    0.9956    0.8372   0.01433  0.007852  0.002016
  594/1099     2.18G   0.01067  0.007296 0.0008579   0.01882        12       640    0.9909    0.9705    0.9956    0.8369   0.01438  0.007885  0.001827
  595/1099     2.18G    0.0115  0.008025  0.001028   0.02056        13       640    0.9909    0.9704    0.9956    0.8377   0.01449   0.00785  0.001831
  596/1099     2.18G   0.01144  0.007816 0.0009337   0.02019        11       640    0.9927    0.9703    0.9956    0.8343   0.01461  0.007832  0.001672
  597/1099     2.18G   0.01132  0.008044 0.0009698   0.02034        11       640    0.9918    0.9709    0.9956    0.8314   0.01475  0.007952  0.001696
  598/1099     2.18G   0.01052  0.007768 0.0008601   0.01915        23       640    0.9961    0.9697    0.9956    0.8295   0.01474  0.008158   0.00176
  599/1099     2.18G   0.01029  0.007384 0.0008573   0.01853         6       640    0.9944    0.9696    0.9956    0.8318    0.0147  0.008265  0.002041
  600/1099     2.18G   0.01027  0.007511  0.000974   0.01876        19       640    0.9929    0.9695    0.9956    0.8358   0.01457  0.008179  0.002194
  601/1099     2.18G   0.01166  0.007511 0.0009127   0.02008         7       640    0.9927    0.9693    0.9956    0.8355   0.01465  0.008025  0.002158
  602/1099     2.18G   0.01026  0.007109 0.0009417   0.01831         6       640    0.9936    0.9697    0.9956    0.8333   0.01461  0.007691   0.00199
  603/1099     2.18G   0.01064  0.007372  0.000875   0.01889        13       640    0.9911    0.9707    0.9956    0.8279   0.01441   0.00741  0.001793
  604/1099     2.18G   0.01065  0.007687 0.0009861   0.01933        19       640     0.993    0.9712    0.9956    0.8389   0.01424  0.007433  0.001512
  605/1099     2.18G   0.01136   0.00797  0.001039   0.02037        19       640    0.9936    0.9713    0.9956    0.8467   0.01426  0.007446  0.001637
